county,precinct,office,district,party,candidate,votes
Wyoming,Eaton Township,PA Rep,117,DEM,KAREN BOBACK,820
Wyoming,Eaton Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Eaton Township,PA Rep,117,Scattered,SC,16
Wyoming,Exeter Township,PA Rep,117,DEM,KAREN BOBACK,355
Wyoming,Exeter Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Exeter Township,PA Rep,117,Scattered,SC,13
Wyoming,Factoryville Boro Wards 1,PA Rep,117,DEM,KAREN BOBACK,210
Wyoming,Factoryville Boro Wards 1,PA Rep,117,Write-Ins,WI,0
Wyoming,Factoryville Boro Wards 1,PA Rep,117,Scattered,SC,18
Wyoming,Factoryville Boro Wards 2,PA Rep,117,DEM,KAREN BOBACK,176
Wyoming,Factoryville Boro Wards 2,PA Rep,117,Write-Ins,WI,0
Wyoming,Factoryville Boro Wards 2,PA Rep,117,Scattered,SC,6
Wyoming,Falls Township,PA Rep,117,DEM,KAREN BOBACK,929
Wyoming,Falls Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Falls Township,PA Rep,117,Scattered,SC,27
Wyoming,Forkston Township,PA Rep,117,DEM,KAREN BOBACK,170
Wyoming,Forkston Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Forkston Township,PA Rep,117,Scattered,SC,7
Wyoming,Laceyville Borough,PA Rep,117,DEM,KAREN BOBACK,155
Wyoming,Laceyville Borough,PA Rep,117,Write-Ins,WI,0
Wyoming,Laceyville Borough,PA Rep,117,Scattered,SC,5
Wyoming,Lemon Township,PA Rep,117,DEM,KAREN BOBACK,611
Wyoming,Lemon Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Lemon Township,PA Rep,117,Scattered,SC,21
Wyoming,Mehoopany Township,PA Rep,117,DEM,KAREN BOBACK,413
Wyoming,Mehoopany Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Mehoopany Township,PA Rep,117,Scattered,SC,11
Wyoming,Meshoppen Borough,PA Rep,117,DEM,KAREN BOBACK,126
Wyoming,Meshoppen Borough,PA Rep,117,Write-Ins,WI,0
Wyoming,Meshoppen Borough,PA Rep,117,Scattered,SC,2
Wyoming,Meshoppen Township,PA Rep,117,DEM,KAREN BOBACK,431
Wyoming,Meshoppen Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Meshoppen Township,PA Rep,117,Scattered,SC,5
Wyoming,Monroe Township,PA Rep,117,DEM,KAREN BOBACK,854
Wyoming,Monroe Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Monroe Township,PA Rep,117,Scattered,SC,13
Wyoming,Nicholson Boro,PA Rep,117,DEM,KAREN BOBACK,324
Wyoming,Nicholson Boro,PA Rep,117,Write-Ins,WI,0
Wyoming,Nicholson Boro,PA Rep,117,Scattered,SC,8
Wyoming,Nicholson Township,PA Rep,117,DEM,KAREN BOBACK,633
Wyoming,Nicholson Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Nicholson Township,PA Rep,117,Scattered,SC,20
Wyoming,North Branch Township,PA Rep,117,DEM,KAREN BOBACK,138
Wyoming,North Branch Township,PA Rep,117,Write-Ins,WI,0
Wyoming,North Branch Township,PA Rep,117,Scattered,SC,4
Wyoming,Northmoreland Township,PA Rep,117,DEM,KAREN BOBACK,781
Wyoming,Northmoreland Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Northmoreland Township,PA Rep,117,Scattered,SC,29
Wyoming,Noxen Township,PA Rep,117,DEM,KAREN BOBACK,430
Wyoming,Noxen Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Noxen Township,PA Rep,117,Scattered,SC,7
Wyoming,Overfield Township,PA Rep,117,DEM,KAREN BOBACK,794
Wyoming,Overfield Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Overfield Township,PA Rep,117,Scattered,SC,26
Wyoming,Tunkhannock Boro Wards 1,PA Rep,117,DEM,KAREN BOBACK,148
Wyoming,Tunkhannock Boro Wards 1,PA Rep,117,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 1,PA Rep,117,Scattered,SC,2
Wyoming,Tunkhannock Boro Wards 2,PA Rep,117,DEM,KAREN BOBACK,278
Wyoming,Tunkhannock Boro Wards 2,PA Rep,117,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 2,PA Rep,117,Scattered,SC,13
Wyoming,Tunkhannock Boro Wards 3,PA Rep,117,DEM,KAREN BOBACK,180
Wyoming,Tunkhannock Boro Wards 3,PA Rep,117,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 3,PA Rep,117,Scattered,SC,3
Wyoming,Tunkhannock Boro Wards 4,PA Rep,117,DEM,KAREN BOBACK,213
Wyoming,Tunkhannock Boro Wards 4,PA Rep,117,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 4,PA Rep,117,Scattered,SC,7
Wyoming,Tunkhannock Twp #1,PA Rep,117,DEM,KAREN BOBACK,1355
Wyoming,Tunkhannock Twp #1,PA Rep,117,Write-Ins,WI,0
Wyoming,Tunkhannock Twp #1,PA Rep,117,Scattered,SC,40
Wyoming,Tunkhannock Twp #2,PA Rep,117,DEM,KAREN BOBACK,622
Wyoming,Tunkhannock Twp #2,PA Rep,117,Write-Ins,WI,0
Wyoming,Tunkhannock Twp #2,PA Rep,117,Scattered,SC,18
Wyoming,Washington Township,PA Rep,117,DEM,KAREN BOBACK,701
Wyoming,Washington Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Washington Township,PA Rep,117,Scattered,SC,10
Wyoming,Windham Township,PA Rep,117,DEM,KAREN BOBACK,387
Wyoming,Windham Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Windham Township,PA Rep,117,Scattered,SC,7
